"id","nome_salao","instagram_salao","whatsapp_salao","qtd_total_cabeleireiras","qtd_aplicadoras_gloss","estoque_bisnagas","latitude","longitude","endereco_google","place_id_google","categoria","status","aplicacoes_totais","data_proxima_compra","profissionais_certificados","cep","uf","cidade","bairro","rua","numero","salao_id","dono","createdAt","updatedAt","qtd_aplicacoes_semana","sorteio","data_expiracao","data_ultima_compra","deletedAt"
"eba7fba3-cb7d-4cef-abfc-1c9246736fc2","Salão Vanessa Cardoso","@anapauladesahair","61981095333",1,1,4,"-15.82143660","-47.97765330","23 - Guará I QI 11 - Guará, Brasília - DF, 71020-380, Brasil","Ej8yMyAtIEd1YXLDoSBJIFFJIDExIC0gR3VhcsOhLCBCcmFzw61saWEgLSBERiwgNzEwMjAtMzgwLCBCcmF6aWwiMBIuChQKEgkv_PCewDFakxFlBnBQjShAtBAXKhQKEgkvVW6ewDFakxGSonqh29PCdw","sem categoria","ativo",40,"2025-12-28",1,"71020628","DF","Brasília","Guará I","Quadra QI 9 Bloco B","23 a",NULL,"809d5849-769f-4384-ab74-f3ca807d5c69","2025-12-04 20:34:55.614+00","2025-12-05 18:01:25.505+00",1,False,NULL,"2025-12-05",NULL
"f895c4b7-2eb5-47e7-84be-2a6d8015c5c2","Salão Renata Oliveira","@salaorenataoliveira","31993607430",1,1,4,"-19.93504470","-44.13940560","R. Pouso Alegre, 422 - Vila Cristina, Betim - MG, 32675-460, Brazil","ChIJB1IxY87BpgARoAfkc3mBvZs","sem categoria","inativo",72,"2025-11-19",NULL,"32675488","MG","Betim","Vila Cristina","Rua Pouso Alegre","422","227aed8c-db2d-436f-8942-d4ead0698b2a","e325b34d-0243-4fb6-993a-5dcf801ddbdb","2025-07-30 20:46:28.803+00","2025-07-30 20:46:28.803+00",1,False,NULL,NULL,NULL
"4bf09e4c-45df-40c7-94f6-f4590a9b0ab6","Studioelanemoreira","@studioelanemoreira","11980356155",1,1,6,"-23.61194600","-46.45379130","R. Agostinho de Figueiredo, 411 - Jardim Vila Carrao, São Paulo - SP, 08340-470, Brazil","ChIJQQm-eLxozpQR6Y3p1hObXEk","sem categoria","pendente",0,"2025-09-08",NULL,"08340470","SP","São Paulo","Jardim Vila Carrão","Rua Agostinho de Figueiredo","411","3d9566cf-ae0c-4ff5-84b4-d97e4bb68009","44b53201-63ff-4f74-a899-2b6d6b999919","2025-08-05 14:18:13.353+00","2025-08-05 14:18:13.353+00",5,False,NULL,NULL,NULL
"5ef20f51-2ffd-4602-9978-090c3f420f3e","FASTESCOVA ANANINDEUA CN","@fastescova.ananindeuacn","91985470005",1,1,1,"-1.35837450","-48.40594820","Tv. SN 03, 20 - Cidade Nova, Ananindeua - PA, 67130-200, Brasil","ChIJkcsSNgxgpJIRvH2ayVOutOk","sem categoria","ativo",NULL,NULL,1,"67133810","PA","Ananindeua","Cidade Nova","Travessa Sn-03","20",NULL,"16e0749c-bd14-4962-bacc-b747c328340a","2025-12-05 10:38:19.741+00","2025-12-05 10:38:19.741+00",1,False,NULL,NULL,NULL
"57589106-40a5-4e63-8c77-0b2f5ad048d4","Espaço La Belle","@vaneidebrito","77981098524",2,2,12,"-14.53212460","-40.37015600","R. João Batista França, 191, Poções - BA, 45260-000, Brazil","ChIJ29UhVRMKRwcRfOt9SG8LaZo","sem categoria","ativo",92,"2026-01-14",NULL,"45260039","BA","Poções","Centro","Rua João Batista França","191","30f46100-b5e3-468a-b7af-a96284bb11b7","d531d598-4845-4d62-bd8a-ff57ceefd498","2025-07-30 20:46:35.974+00","2025-07-30 20:46:35.974+00",NULL,False,NULL,NULL,NULL
"179ec046-d6d5-4c66-95a2-24fbd5c6c4a7","Beth cabeleireira","@bethcabeleireiraa","21969583434",2,1,4,"-22.90288290","-43.12706280","R. Prof. Lara Vilela, 201 - Ingá, Niterói - RJ, 24210-590, Brasil","ChIJraink9eDmQARCW6cDCKpb4A","sem categoria","ativo",108,"2025-08-27",NULL,"24210590","RJ","Niterói","São Domingos","Rua Professor Lara Vilela","201","140810b6-d236-498a-a5ce-60df0638e632","2f82b2cf-5958-4495-affb-28b780dbd282","2025-07-30 20:46:50.771+00","2025-10-21 20:01:33.189+00",4,True,NULL,NULL,NULL
"e7d93cb3-1eed-41b6-8b8a-1691f7bfcb9d","Camilla Pereira Creative Beauty","@cabelosdacamilla","31995726261",1,1,6,"-19.88586530","-43.99324670","Av. Pres. Tancredo Neves, 2640 - Paquetá, Belo Horizonte - MG, 31330-472, Brasil","ChIJJ-xtXTCRpgARh4IlwQURmxk","sem categoria","ativo",NULL,"2025-12-22",1,"31330472","MG","Belo Horizonte","Paquetá","Avenida Presidente Tancredo Neves","2640",NULL,"c6bbba32-e09c-466d-8ff1-47d93bca9de9","2025-12-05 11:55:15.846+00","2025-12-05 11:56:04.4+00",10,False,NULL,NULL,NULL
"b6266820-d3f2-43cc-924d-19b90ac7d424","Js Studio Hair","@js.studio.hair","44999801502",1,1,2,"-23.42839750","-51.95258060","Av. Dr. Luiz Teixeira Mendes, 574 - Zona 05, Maringá - PR, 87015-001, Brasil","ChIJ4_akgSTX7JQRlwmgzPRoMR8","sem categoria","ativo",NULL,"2026-01-30",1,"87015000","PR","Maringá","Zona 04","Avenida Doutor Luiz Teixeira Mendes","574",NULL,"763502ff-ed0c-4c8f-870b-45e1307cda2f","2025-12-05 14:19:34.578+00","2025-12-05 14:24:28.459+00",1,False,NULL,NULL,NULL
"70a47190-53dc-4bb0-a5c2-7ad79d3c7443","Salão fios & Unhas","@salao_fios_unhas","82996504241",2,1,5,"-9.65355940","-35.70824320","Av. Dr. Júlio Marques Luz, 1013 - Jatiúca, Maceió - AL, 57035-700, Brazil","ChIJ6WBzprpFAQcRVrkLOVuQ5ew","sem categoria","ativo",88,"2025-09-15",NULL,"57035700","AL","Maceió","Jatiúca","Avenida Doutor Júlio Marques Luz","1013","fa34d6ad-0452-46d7-8868-b34e83c3be4e","a80745dd-5e4b-437f-af4f-866e9c45cb1a","2025-07-30 20:46:56.364+00","2025-07-30 20:46:56.364+00",NULL,False,NULL,NULL,NULL
"f7f8aa85-5dbc-442d-8a56-ccc6ec7ef16d","Sandra Guedes beauty clinic","@sandraguedesbeautyclinic","61996144653",1,1,3,"-15.84367350","-47.98272090","Guará II QE 40 Conj. H - Guará, Brasília - DF, 71070-082, Brasil","ChIJ7yNaCh8uWpMRBdYhcBY7vWQ","sem categoria","ativo",68,"2025-12-10",NULL,"71070082","DF","Brasília","Guará II","Quadra QE 40 Conjunto H","S/N","3a0cbcde-36f7-47e3-8292-ceb63b893111","ef5409ce-132c-4365-b833-b357b126a4cb","2025-07-30 20:47:04.153+00","2025-10-28 15:30:09.071+00",2,True,NULL,NULL,NULL
"443391ae-4622-4a2b-b788-3b787d56bdce","Espaço Maria Luzia","@marialuzia123","31986255690",1,1,1,"-19.54826350","-42.63705030","R. Maria Rodrigues de Carvalho, 34 - Olaria, Timóteo - MG, 35180-182, Brasil","ChIJJxp0vVFRpQARfxkJDTb57WE","sem categoria","ativo",NULL,NULL,1,"35180245","MG","Timóteo","Olaria","Rua Maria Rodrigues de Carvalho","34",NULL,"37bd9537-7ca9-4463-8bfe-cc3849725f7b","2025-12-05 14:59:59.792+00","2025-12-05 15:00:43.105+00",1,False,NULL,NULL,NULL
"5349ab41-e21f-4ab6-8e3e-3a01557188df","Adrianastudio","@Belezaadrianastudio","21970165138",1,1,4,"-22.99874760","-43.35948390","Av. das Américas, 4790 - 4790 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102, Brazil","ElhBdi4gZGFzIEFtw6lyaWNhcywgNDc5MCAtIDQ3OTAgLSBCYXJyYSBkYSBUaWp1Y2EsIFJpbyBkZSBKYW5laXJvIC0gUkosIDIyNjQwLTEwMiwgQnJhemlsIiAaHgoWChQKEgkPo95qSNqbABEQYaCtMdWdGxIENDc5MA","sem categoria","ativo",224,"2025-11-23",NULL,"22640102","RJ","Rio De Janeiro","Barra Da Tijuca","Avenida Das Américas 4790 Centro Profissional Barrashopping Sala","4790 sala 214","da5e6135-1328-460a-ae68-82ce1e3a459b","93328382-bd39-423d-a45c-82f5dc2a2336","2025-07-30 20:38:54.485+00","2025-10-31 20:30:13.274+00",NULL,False,NULL,NULL,NULL
"ae95c6b8-a08f-4d1e-bdbd-e687aceb3cb4","Salão MarlaVie","@salaoMarlaVie","64984538135",3,3,8,"-18.01324180","-49.35520520","Av. Pres. Vargas, 330 - Centro, Goiatuba - GO, 75600-000, Brazil","ChIJNelHqwT4oJQR8JKZefkmEh8","sem categoria","ativo",176,"2026-01-13",NULL,"75600000","GO","Goiatuba","Centro","Av Presidente Vargas ","330","2d004982-e2ef-48af-9f6d-f84a430334d8","4bb02993-2b94-499c-b3e7-40b348bd3193","2025-07-30 20:47:19.448+00","2025-08-29 16:52:19.568+00",5,False,NULL,NULL,NULL
"c5b0e376-863c-4b4f-ba2b-19ef09f2f658","Danielle Assis","@danielleassisjp","32984803791",35,10,20,"-21.76496370","-43.34938740","R. Oscar Vidal, 274 - Centro, Juiz de Fora - MG, 36016-290, Brazil","ChIJ7YXUYmCbmAAR17MemNiIsBA","embaixador","ativo",1088,"2025-12-20",NULL,"36016290","MG","Juiz de Fora","Centro","Rua Oscar Vidal","274","5fb97c0e-af59-485a-b02d-46c0c4eb3847","1ae9d86b-22db-474b-9db9-758ae3c4aab3","2025-07-31 13:23:36.934+00","2025-12-08 12:00:45.034+00",50,True,NULL,"2025-12-08",NULL
"61bc02a3-4356-4097-a648-9c226ca62758","Salão Priscila","@prihteixeira03","37999129086",1,1,1,"-20.14409730","-44.89858080","R. Espírito Santo, 343 - Vila Belo Horizonte, Divinópolis - MG, 35500-030, Brazil","ChIJ8SDj7JCloAAR2utjQ62OizI","sem categoria","ativo",32,"2025-08-27",NULL,"35500030","MG","Divinópolis","Vila Belo Horizonte","Rua Espírito Santo","343","fa242905-c41e-4d3b-952c-97aa2b94b30b","6518aa54-50b9-4f48-bdd8-a61e2967a138","2025-07-30 20:47:24.809+00","2025-07-30 20:47:24.809+00",NULL,False,NULL,NULL,NULL
"07b4948a-2aed-4fd2-8336-e161d8ed0afa","Schiavan cabeleireiros","@schiavancabeleireiros","11996781745",5,5,2,"-23.18926770","-46.90061110","R. Barão de Teffé, 848 - Parque do Colégio, Jundiaí - SP, 13208-761, Brazil","ChIJzT5s4YImz5QRU6xmjnt-LK4","sem categoria","ativo",0,"2025-08-01",NULL,"13108761","SP","Jundiai ","Anhangabau ","Rua barão de teffe","848","9bc329a5-912f-4379-a912-0abb88d3fb42","45235072-7f82-4b41-ad69-cd8ec05dad4f","2025-07-30 20:47:27.785+00","2025-07-30 20:47:27.785+00",NULL,False,NULL,NULL,NULL
"0ab43a8a-57fc-4722-b43e-8f956eb6e29c","Studio Elia Chahine","@studioeliachahine","67999004049",2,2,8,"-20.45980490","-54.56778630","Av. Centaurea, 457 - Chácara Cachoeira, Campo Grande - MS, 79040-711, Brazil","ChIJO4vq2tjohpQRR8gIwjtwtX8","sem categoria","ativo",0,"2026-03-11",NULL,"79040711","MS","Campo Grande","Cidade Jardim","Avenida Centaurea","457","4b139875-b1d2-4056-8d14-a9527565598c","383c044e-779d-412f-a55c-f2a49c8341e3","2025-07-30 20:49:39.11+00","2025-07-30 20:49:39.11+00",1,False,NULL,NULL,NULL
"3f8c67e7-91d0-4c70-8ff7-b1af1b1d0e3d","Espaço Lucy Martins","@lucymartins.hair","11952908932",1,1,1,"-23.63602780","-46.50243640","Av. das Nações, 1021 - Parque Novo Oratório, Santo André - SP, 09260-000, Brasil","ChIJvTah8D1ozpQRRqON-8AcV1k","sem categoria","ativo",NULL,NULL,1,"09261000","SP","Santo André","Parque Novo Oratório","Avenida das nações","1021",NULL,"4ab5d093-2311-46f9-b33a-aa89920e8e7f","2025-12-07 16:49:33.021+00","2025-12-07 16:49:57.981+00",1,False,NULL,NULL,NULL
"10225ff4-c7ed-4907-bbe6-acf7fb4023a9","Amá Estúdio de Beleza","@amaestudiodebelezagmail.com","47989147538",1,1,1,"-26.31812120","-48.85062720","R. Porto União, 387 - Anita Garibaldi, Joinville - SC, 89203-460, Brasil","ChIJKxdxxFmw3pQR5QTbCHIUuF0","sem categoria","ativo",24,NULL,1,"89203460","SC","Joinville","Anita Garibaldi","Rua Porto União","387",NULL,"5cbea0f7-ea15-465d-a771-df1c5e77ce4e","2025-10-20 18:25:06.111+00","2025-10-20 18:26:44.116+00",1,True,NULL,NULL,NULL
"0e1b189a-2d5d-401d-8a8f-32c3db3aa5d6","Studio linda hair","@linda_lealcabeleleira","11966310354",1,1,4,"-23.67587430","-46.60427960","R. Santa Cruz, 501 - Canhema, Diadema - SP, 09941-230, Brazil","ChIJ97E2NZdEzpQRUAD2kjvEb7o","sem categoria","ativo",48,"2025-08-22",NULL,"09941230","SP","Diadema","Canhema","Rua Santa Cruz","501","877ebec7-eea4-40b2-82a4-3ed3743aa6a1","9adc0ee2-864b-4524-9de6-dfd23b709990","2025-07-30 20:49:44.354+00","2025-07-30 20:49:44.354+00",NULL,False,NULL,NULL,NULL
"96260af3-4736-4bdf-8625-59f8957ca828","Casa Castaño","@casa.castano","31995893205",1,1,1,"-19.94022020","-43.94955410","R. Conde de Linhares, 503 - Cidade Jardim, Belo Horizonte - MG, 30380-030, Brasil","ChIJSS62X3mXpgAR-rrnt6uFqfs","sem categoria","ativo",NULL,NULL,1,"30380030","MG","Belo Horizonte","Cidade jardim","Rua Conde de Linhares","503",NULL,"021ce652-6590-4a51-88d7-15f6a5426d26","2025-12-08 12:06:56.748+00","2025-12-08 12:11:59.055+00",1,False,NULL,NULL,NULL
"9552b4f1-5d09-4519-a5ad-4ffedc71199b","Sand hair do novo leblon","@sandhaircosmeticos","2194042503",2,2,25,"-23.00126560","-43.38300310","Av. das Américas, 7607 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081, Brazil","ChIJ6wdDeaPbmwARAcBiGbNnugo","sem categoria","pendente",0,"2025-12-11",NULL,"22793081","RJ","Rio de Janeiro","Barra da Tijuca","Avenida das Américas","7607","3b0d77a0-2d31-4b18-bd71-2b697a83df8f","1f6f97da-3cfe-48e9-b4fc-c7f7ad36fdb8","2025-09-02 19:41:33.721+00","2025-09-02 19:41:33.721+00",7,False,NULL,NULL,NULL
"6543be1a-c5f1-4995-9b17-4f5020268351","Neia Gomes","@salaoneiagomes","61985109815",2,1,3,"-15.83835230","-48.03984150","Av. Jequitibá, 685 - Águas Claras, Brasília - DF, 71929-540, Brasil","ChIJ79KYLWAyWpMRNiE8I1d1sVs","sem categoria","ativo",128,"2025-08-09",NULL,"71929540","DF","Brasília","Águas Claras","Avenida Jequitibá","685","5bf73608-b1ad-4902-b064-d5879436ec09","3dd77e35-3438-4ea3-8daf-178e37894a86","2025-07-29 23:59:15.874+00","2025-08-04 19:20:13.784+00",8,False,NULL,NULL,NULL
"f298ebe8-71ff-46d4-ad68-86cf190ff437","Rosilange de Camargo","@rosicamargo12","18996079166",NULL,NULL,NULL,"-22.64207420","-50.41318470","R. Ana Panzner Rammert, 11 - Conj. Hab. Assis IV, Assis - SP, 19807-824, Brasilien","ChIJx2UPUWw5lZQRerPoa-oiuz4","expiravel","ativo",NULL,NULL,NULL,"19807824","SP","Assis","Coahb da rodoviária ","Rua Ana panzner rammert ","11",NULL,NULL,"2025-12-08 16:15:44.844+00","2025-12-08 16:15:44.844+00",NULL,False,"2025-12-15 13:15:44+00",NULL,NULL
"00dabaa1-0dc4-4684-8d42-ff35fd720fea","Cida Sodré Hair","@cidasodrehair","11942990873",1,1,16,"-23.19525660","-46.90954390","Av. César Púglia - Jardim Samambaia, Jundiaí - SP, 13211-693, Brazil","ChIJ-_9fdSUkz5QROdAxMbMTCj4","sem categoria","ativo",1092,"2025-11-07",NULL,"13211693","SP","Jundiaí","Jardim das Samambaias","Avenida César Puglia","N50.  Sala12","b2e77b07-9e86-4bb0-82e2-61e2222c64ea","885bf6a1-2df9-4472-a0a8-3293fc096666","2025-07-30 20:49:55.018+00","2025-08-29 21:05:35.557+00",NULL,True,NULL,NULL,NULL
"538b27ba-9320-4cb7-969d-08cc8134fada","Edilene montaia","@edilenemontaia","27998670203",1,1,1,"-20.62607420","-40.46805280","R. Antônio dos Passos Loureiro, 177 - Perocão, Guarapari - ES, 29220-505, Brazil","ChIJEdHP5wFauAAROu7AZcrzHFA","sem categoria","ativo",144,"2025-09-09",NULL,"29220505","ES","Guarapari","Perocão","Rua Antônio dos Passos Loureiro","177","c1341a7b-b308-40e1-bbb7-913a63ce5208","ed5e8a29-6333-4469-8cd8-cf2c2e3f45aa","2025-08-26 22:26:32.021+00","2025-08-26 22:26:32.021+00",2,False,NULL,NULL,NULL
"b13d2d10-c518-4832-8a89-f5623b2d630b","Santa cabeleira","@santacabeleira","11980785594",9,4,8,"-23.59939840","-46.66538640","Av. Juriti, 218 - Moema, São Paulo - SP, 04520-000, Brazil","ChIJK1yrLAJazpQRtC_tcVPe_ho","sem categoria","ativo",108,"2025-10-13",NULL,"04520000","SP","São Paulo","Vila Uberabinha","Avenida Juriti","218","22b1d91f-04bc-4d04-bfb0-22361d51163a","121a6c86-6729-4bf9-a340-166f4b7ac1c1","2025-07-30 20:50:09.824+00","2025-07-30 20:50:09.824+00",3,False,NULL,NULL,NULL
"be471c83-f777-4b71-80aa-ef6661595127","Letícia Ferreira  Salão de Beleza","@salaoleticiaferreira","11972606553",2,1,6,"-22.79505730","-46.44352020","R. Bernardino de Lima Paes, 24, Pedra Bela - SP, 12990-000, Brazil","ChIJ85HMgoFLyZQRFt8bhmGkijU","salao certificado","ativo",128,"2026-01-11",NULL,"12990000","SP","Pedra Bela","Centro ","Rua bernardino de Lima Paes ","24","70d71c47-2ce6-4689-8eaa-4c42c7ff62c8","6ee69990-41f7-402f-a184-79c0b5913140","2025-08-25 12:45:29.021+00","2025-12-08 19:01:34.777+00",5,True,NULL,"2025-12-08",NULL
"6e6c2b5b-878b-4f12-815b-b96358b70184","Instituto de beleza e terapia capilar Adriana Cristian","@vivabem.espaco","69992902030",2,2,10,"-13.49385040","-60.54392160","Av. Tapajós, Cabixi - RO, 76994-000, Brasil","ChIJLyYo5dffvpMR7k7iAp_Jt4s","sem categoria","ativo",168,"2026-08-07",NULL,"76994000","RO","Cabixi","Centeo","Av tapajós","4149","e7550842-ee64-4804-b51c-b918bcff066d","f203014c-b186-4d4f-90ef-4d0d11af07bd","2025-07-30 20:50:09.341+00","2025-10-31 14:02:55.217+00",0,True,NULL,NULL,NULL
"d771c13d-5f51-441d-a5ff-6df7c740aa24","Instituto Portifólio","@portifolioferreira","63984409156",4,3,20,"-7.19869260","-48.20344210","R. Getúlio Vargas, 473 - Senador, Araguaína - TO, 77813-505, Brazil","EkVSLiBHZXTDumxpbyBWYXJnYXMsIDQ3MyAtIFNlbmFkb3IsIEFyYWd1YcOtbmEgLSBUTywgNzc4MTMtNTA1LCBCcmF6aWwiMRIvChQKEglxQSnfyw3ZkhF13xcqJNUJvBDZAyoUChIJ96C738sN2ZIR9ONUXkGaKb8","sem categoria","ativo",2204,"2026-03-30",NULL,"77813505","TO","Araguaína","Senador","Rua Getúlio Vargas","473","3e83b2b7-63e8-477b-9dc0-d50483435d51","865bc583-c8a9-484c-a6ed-4f7f187c3fcf","2025-07-30 20:59:54.797+00","2025-12-08 23:03:58.154+00",5,False,NULL,"2025-12-08",NULL
"668713de-d2c1-463c-a184-e5ee6406b3ea","Studio Cristiane nogueira","@studiocristianenogueira","87996330378",1,1,5,"-7.72111090","-39.23661430","R. Sete de Setembro, 75, Cedro - PE, 56130-000, Brazil","ChIJszs6RN_9oAcRPYpEAbMRDTM","sem categoria","ativo",76,"2025-10-08",NULL,"56130000","PE","Cedro","Centro","Rua 7 de setembro ","75","6daf2479-65a3-4ff0-a281-95cccdb3c39f","fb89a168-7bb3-490e-8736-a6d180af908d","2025-07-30 20:50:04.589+00","2025-07-30 20:50:04.589+00",NULL,False,NULL,NULL,NULL
"a4db5b03-6edf-4e01-8780-e3241f39266c","Larissa Pabla Studio","@studio_larissapabla","11993481129",2,0,20,"-23.59654180","-47.03344080","Alameda Papoulas, 43 - Jardim São Marcos, Vargem Grande Paulista - SP, 06730-000, Brazil","ChIJ39ibehEJz5QRV4K-UMa2_W8","sem categoria","pendente",0,"2026-06-03",NULL,"06731660","SP","Vargem Grande Paulista","Parque Ruth Maria","Alameda Papoulas","43","3af7f5d4-dfb0-4308-8258-cef4820b1313","00165c80-f85b-41f7-9f1a-f0a6a9d78a38","2025-08-27 00:35:52.463+00","2025-08-27 00:35:52.463+00",2,False,NULL,NULL,NULL
"b564d4f7-2334-43b9-851d-524cca18e941","Wanda Cabeleireiros","@wanda_cabeleireiros","11983788677",1,1,4,"-23.61014780","-46.88205130","R. Tróia, 7 - Jardim Belizário, Cotia - SP, 06715-708, Brasil","ChIJN2RWZmuqz5QRqfPXvwkSGmo","salao certificado","ativo",176,"2025-12-03",NULL,"06715708","SP","Cotia","Jardim Belizário","Rua Tróia","7","f0cce163-46ff-4a48-83d4-036c4ece16ad","86294991-f6c5-4a88-90ee-faf52ff3b297","2025-07-30 20:36:33.835+00","2025-11-14 00:09:37.387+00",3,True,NULL,"2025-11-13",NULL
"cdb81d02-aed6-44e0-9eb8-a64cea211f31","Janna Medeiros thyon coffeur","@jannamedeirosstudio","61995581030",4,3,6,"-15.84298880","-48.05030620","Área Especial 4, 5 - 34 - Taguatinga, Brasília - DF, Brazil","Ej3DgXJlYSBFc3BlY2lhbCA0LCA1IC0gMzQgLSBUYWd1YXRpbmdhLCBCcmFzw61saWEgLSBERiwgQnJhemlsIjgaNgowEi4KFAoSCTkiBv-NMlqTEfstXnH-1121EAUqFAoSCeUyageOMlqTEdVISwZEBbLPEgIzNA","sem categoria","ativo",88,"2026-01-12",NULL,"70660655","DF","Brasília","Área Octogonal","Área Área Especial 4/5","34","b9fa4895-9639-4335-9b6e-1a6fd24b07de","5c7a9f32-26fe-491f-8584-0ed21a9fb6f8","2025-07-24 21:12:27.098+00","2025-12-09 00:00:56.644+00",5,False,NULL,"2025-12-08",NULL
"ef4c80ae-765b-493c-b9aa-04656f5b8b82","Margaridas Beauty","@_margaridasbeauty","61995919569",2,2,1,"-15.79713910","-47.92902270","Bl A - CCSW 4, Lote 4 - Brasília, DF, 70680-450, Brazil","ChIJy6PBpnswWpMR0Sh9YRwcZMM","sem categoria","ativo",0,"2025-08-19",NULL,"70680450","DF","Brasília","Setor Sudoeste","Quadra CCSW 4","4","4ce34e59-d6d5-47cb-ae84-3218318bd5fa","eb76bb79-97ea-4dc1-8f3e-03a807f25c51","2025-08-12 17:47:09.236+00","2025-08-12 17:47:09.236+00",4,False,NULL,NULL,NULL
"abc61c0d-e09b-420e-a618-43d43eec1dd7","Simone","@simonegontijo","31999069779",1,1,4,"-19.86783070","-43.97991350","R. Expedicionário José Assunção dos Anjos, 920 - Pampulha, Belo Horizonte - MG, 31310-050, Brasil","ChIJdQHYBP2QpgARtOqHI3HvP4U","sem categoria","ativo",NULL,"2026-03-31",1,"31310050","MG","Belo Horizonte","São Luiz","Rua Expedicionário José Assumpção dos Anjos","920",NULL,"de7dddf4-5e45-41c2-899e-47af4e38e534","2025-12-09 10:09:41.884+00","2025-12-09 10:10:47.285+00",1,False,NULL,NULL,NULL
"137c11e7-23e8-4352-b78d-6f2a4cb525ff","Salão Eclétika Cabelo e Beleza","@salaoecletika","11973377492",3,3,10,"-23.62057570","-46.63738640","R. Apotribu, 235 - Vila da Saúde, São Paulo - SP, 04302-000, Brazil","ChIJEYdnTVFazpQR2AEXr3aDRa8","sem categoria","ativo",152,"2026-02-09",NULL,"04302000","SP","São Paulo","Parque Imperial","Rua Apotribu","235","826aaa01-6b15-4584-886d-b415257d1e8e","d46d8e20-2e06-463b-ae04-38bded4ad672","2025-07-30 20:51:04.231+00","2025-12-15 16:01:32.721+00",5,False,NULL,"2025-12-15",NULL
"89b44c8a-1daf-4307-8922-3aa6e9a7bf7a","Salão Fascino Hair","@fascinohair","47999335615",2,2,5,"-27.00448480","-48.61979700","R. 3800, 250 - 2 - Centro, Balneário Camboriú - SC, 88330-191, Brazil","EkdSLiAzODAwLCAyNTAgLSAyIC0gQ2VudHJvLCBCYWxuZcOhcmlvIENhbWJvcmnDuiAtIFNDLCA4ODMzMC0xOTEsIEJyYXppbCIdGhsKFgoUChIJX153NGi22JQRBBysEs0GuKMSATI","sem categoria","ativo",264,"2025-11-26",NULL,"88330191","SC","Balneário Camboriú","Centro","Rua 3800","250 sala 2","b424ce53-f710-4d08-aa36-39d0b334e7d5","13455bc7-d76b-497e-8e50-fa6c63895a98","2025-07-30 20:56:18.623+00","2025-08-08 14:13:04.873+00",NULL,False,NULL,NULL,NULL
"e3e43ac1-b045-4583-9a6f-a9006a8dc94c","Inês Florêncio concept","@inesflorencioconcept","11945324882",1,1,4,"-23.54253720","-46.56483100","R. Tijuco Preto, 1135 - Vila Gomes Cardim, São Paulo - SP, 03316-000, Brazil","ChIJM1SCUO1ezpQRR18AcLDIRmg","sem categoria","ativo",212,"2025-09-24",NULL,"03316000","SP","São Paulo","Tatuapé","Rua Tijuco Preto","1135","0e623b8a-770c-41cb-9def-e684c98ac102","8d7a5e6e-2e79-4632-a759-7e65af2a2ee7","2025-07-30 20:51:14.861+00","2025-07-30 20:51:14.861+00",2,False,NULL,NULL,NULL
"dcabb223-7e44-422b-85bb-f33ec969c368","FINA ESTÉTICA","@finaestetica.santos","13991635878",1,1,1,"-23.97586280","-46.31735350","Cond Edifício Conde do Mar - Rua Oswaldo Cochrane, 14 - Embaré, Santos - SP, 11040-110, Brasil","ChIJVVUFDVECzpQRFvKJv4FghWs","sem categoria","ativo",NULL,NULL,1,"11040110","SP","Santos","Embaré","Rua Oswaldo Cochrane","14",NULL,"330b95f7-d538-4031-9bc5-fa83bf93c198","2025-12-09 16:21:04.678+00","2025-12-09 16:21:04.678+00",1,False,NULL,NULL,NULL
"344fa000-5129-4200-8173-09c0fa8b3464","Cene Hair","@cenehairmoema","11981175287",3,2,6,"-23.60246940","-46.67361770","Av. Pavão, 100 - Recanto Paraíso, São Paulo - SP, 04516-010, Brasil","ChIJzwk_pqtQzpQRcLUFU-_eoXI","sem categoria","ativo",156,"2025-12-19",NULL,"04516010","SP","São Paulo","Indianópolis","Avenida Pavão","100","212b0c36-1e0e-4b61-bd20-bf0a2d3171c9","41baa0b9-6bb1-4c10-9ee3-b1c087d99cab","2025-07-30 20:51:09.365+00","2025-11-15 03:10:05.148+00",2,False,NULL,"2025-11-15",NULL
"df3dd9de-8149-44d5-b4ba-e11cbbafba1f","Stillo ME","@stillome","44999299869",2,2,2,"-23.44212470","-51.93239490","R. Assaí, 28 - Chácara Paulista, Maringá - PR, 87005-110, Brasil","ChIJ0Sb2zrPQ7JQR1RIQtUEnxWw","sem categoria","ativo",48,"2025-12-25",NULL,"87005110","PR","Maringá","Chácara Paulista","Rua Assaí","28","f93143b2-619c-4d78-a6aa-06f1fc4e852b","00ec78af-2d19-4c16-87e6-f3ac2970f3b2","2025-08-12 18:21:25.827+00","2025-10-30 13:54:19.007+00",2,True,NULL,NULL,NULL
"2b1b1c31-44c4-4db6-a9d3-dc862f7fa928","Studio Lucy Ávila","@studiolucyavila","31991766364",1,1,1,"-19.91631710","-43.90667900","R. Niquelina, 1570 - Santa Efigênia, Belo Horizonte - MG, 30270-050, Brasil","ChIJOyWmQiuapgARhSp5NZs72zg","sem categoria","ativo",NULL,NULL,1,"30270050","MG","Belo Horizonte","Paraíso","Rua Niquelina","1570",NULL,"4fd9d026-7180-4b1f-9565-11098d1abfa1","2025-12-09 18:06:56.242+00","2025-12-09 18:07:28.692+00",1,False,NULL,NULL,NULL
